raw,N-std,U-std,z-std,E-std
1,0.899518,0.91339,0.907156,0.869523
1,0.901367,0.920595,0.91187,0.867024
1,0.906675,0.942099,0.942099,0.852163
1,0.880544,0.91425,0.912868,0.870213
1,0.891166,0.899149,0.897585,0.863158
1,0.84905,0.872516,0.870968,0.822887
1,0.886624,0.880637,0.880637,0.773289
1,0.897945,0.904612,0.896444,0.873818
1,0.838154,0.867089,0.869256,0.817691
1,0.86509,0.930427,0.933224,0.845167
1,0.889355,0.874624,0.874624,0.871622
1,0.86331,0.93729,0.93729,0.822968
1,0.883441,0.898882,0.888896,0.869389
1,0.841689,0.8168,0.811038,0.782512
1,0.918967,0.929229,0.910215,0.875175
1,0.894454,0.916251,0.914386,0.868636
1,0.890589,0.933046,0.933046,0.843079
1,0.914187,0.876216,0.866791,0.866728
1,0.9214,0.924338,0.929712,0.869051
1,0.916593,0.910149,0.904366,0.878926
1,0.891074,0.905665,0.905665,0.848384
1,0.911468,0.944895,0.93975,0.867412
1,0.929432,0.916847,0.916847,0.907764
1,0.875611,0.917546,0.912799,0.75034
1,0.882416,0.917801,0.908586,0.845836
1,0.896667,0.864422,0.855255,0.879844
1,0.837813,0.892461,0.889736,0.785112
1,0.900209,0.919382,0.917327,0.863872
1,0.901225,0.945363,0.938464,0.828272
1,0.922534,0.920235,0.906456,0.911907
1,0.910042,0.915353,0.915353,0.851389
1,0.901911,0.920791,0.920791,0.873696
1,0.892557,0.881702,0.885532,0.810426
1,0.909773,0.875401,0.869926,0.896466
1,0.933021,0.911088,0.909511,0.912313
1,0.864315,0.939442,0.930553,0.74022
1,0.894242,0.884824,0.878443,0.857928
1,0.897798,0.910115,0.908361,0.82528
1,0.848024,0.894337,0.894337,0.783438
1,0.86116,0.931186,0.918245,0.818381
1,0.898907,0.938418,0.938418,0.817287
1,0.922155,0.91082,0.901772,0.831399
1,0.884318,0.91746,0.912752,0.863899
1,0.911946,0.942746,0.937687,0.854438
1,0.853672,0.905355,0.905355,0.847067
1,0.896226,0.933436,0.930235,0.807172
1,0.885356,0.904072,0.904072,0.79544
1,0.874377,0.841463,0.84162,0.824471
1,0.883031,0.934978,0.927779,0.854561
1,0.92453,0.903792,0.899614,0.844784
1,0.924256,0.942272,0.935604,0.862364
1,0.876439,0.889569,0.883856,0.835446
1,0.850689,0.865703,0.859675,0.793118
1,0.867584,0.872165,0.872165,0.838461
1,0.875744,0.902979,0.902979,0.840395
1,0.96035,0.949338,0.949338,0.918851
1,0.900688,0.899726,0.897075,0.86196
1,0.849394,0.841575,0.836899,0.832618
1,0.920542,0.964408,0.964963,0.891699
1,0.902356,0.917772,0.914923,0.883018
1,0.90524,0.953133,0.953133,0.859576
1,0.889791,0.924001,0.91524,0.845384
1,0.926462,0.92776,0.931173,0.876544
1,0.943576,0.948199,0.945793,0.868313
1,0.842628,0.86843,0.866637,0.810395
1,0.835787,0.857011,0.852206,0.828565
1,0.891134,0.870107,0.870107,0.897668
1,0.804652,0.813117,0.807243,0.768467
1,0.880364,0.892882,0.891562,0.814501
1,0.920181,0.91661,0.91661,0.894979
1,0.897021,0.903433,0.901976,0.854976
1,0.877053,0.902126,0.896015,0.843136
1,0.881154,0.899771,0.896021,0.838838
1,0.866234,0.90394,0.899227,0.868316
1,0.934716,0.923815,0.922426,0.921298
1,0.855023,0.872222,0.869343,0.827021
1,0.877582,0.907271,0.907827,0.82952
1,0.904387,0.918842,0.912304,0.86502
1,0.8862,0.904074,0.904074,0.861037
1,0.908091,0.919918,0.91829,0.915998
1,0.874055,0.89041,0.8623,0.807199
1,0.862414,0.912624,0.908576,0.807944
1,0.908344,0.907446,0.907446,0.794595
1,0.846199,0.870608,0.873128,0.807039
1,0.891457,0.886733,0.886733,0.839399
1,0.863047,0.883399,0.878955,0.79291
1,0.861665,0.889458,0.875569,0.850488
1,0.870336,0.895214,0.895214,0.804463
1,0.91095,0.9445,0.942915,0.898198
1,0.928285,0.923506,0.921226,0.856221
1,0.862695,0.896203,0.893438,0.81303
1,0.936275,0.931803,0.931803,0.890201
1,0.871448,0.866422,0.8794,0.855049
1,0.914974,0.911695,0.907305,0.885199
1,0.833544,0.855152,0.855104,0.811397
1,0.856106,0.903432,0.893723,0.769745
1,0.874997,0.911474,0.910758,0.833978
1,0.890451,0.862105,0.86505,0.869253
1,0.9019,0.920086,0.920086,0.835728
1,0.93148,0.951617,0.949327,0.883233
1,0.882735,0.884333,0.879276,0.808334
1,0.890054,0.9268,0.926119,0.897093
1,0.906136,0.912301,0.912301,0.85072
1,0.853299,0.875659,0.85571,0.836165
1,0.880575,0.906508,0.910576,0.832768
1,0.891215,0.916969,0.916969,0.868213
1,0.84761,0.909641,0.907335,0.796147
1,0.884715,0.877034,0.87559,0.831642
