raw,N-std,U-std,z-std,E-std
1,0.967213,0.982514,0.982514,0.933333
1,0.95847,0.965027,0.965027,0.939021
1,0.95082,0.978142,0.978142,0.878689
1,0.95847,0.972678,0.972678,0.931148
1,0.975956,0.981421,0.980328,0.94944
1,0.95082,0.953005,0.953005,0.914754
1,0.968306,0.967213,0.968306,0.92459
1,0.940984,0.959563,0.960656,0.925389
1,0.948634,0.940984,0.937705,0.927283
1,0.935519,0.967213,0.967213,0.906011
1,0.939891,0.953005,0.953005,0.892594
1,0.96612,0.979235,0.980328,0.933333
1,0.959563,0.970492,0.970492,0.943685
1,0.970492,0.965027,0.965027,0.930055
1,0.970492,0.977049,0.975956,0.926776
1,0.953005,0.968306,0.969399,0.918033
1,0.965027,0.96612,0.963934,0.925389
1,0.967213,0.970492,0.970492,0.949727
1,0.974863,0.974863,0.974863,0.942077
1,0.968306,0.968306,0.968306,0.92211
1,0.944262,0.965027,0.96612,0.914754
1,0.971585,0.974863,0.974863,0.950533
1,0.955191,0.955191,0.955191,0.925683
1,0.938798,0.947541,0.947541,0.908992
1,0.96612,0.962842,0.963934,0.94616
1,0.954098,0.962842,0.961749,0.908197
1,0.970492,0.987978,0.987978,0.954049
1,0.960656,0.959563,0.960656,0.95082
1,0.961749,0.975956,0.974863,0.933333
1,0.961749,0.967213,0.967213,0.94944
1,0.954098,0.95847,0.957377,0.916644
1,0.947541,0.963934,0.965027,0.930055
1,0.955191,0.963934,0.962842,0.899454
1,0.961749,0.975956,0.975956,0.923414
1,0.95082,0.960656,0.960656,0.908197
1,0.974863,0.983607,0.983607,0.953813
1,0.959563,0.962842,0.960656,0.902732
1,0.947541,0.935519,0.935519,0.915847
1,0.960656,0.974863,0.975956,0.940115
1,0.95847,0.974863,0.974863,0.91883
1,0.95082,0.967213,0.967213,0.908197
1,0.95847,0.965027,0.965027,0.930855
1,0.972678,0.974863,0.974863,0.935228
1,0.947541,0.95847,0.95847,0.925389
1,0.963934,0.980328,0.980328,0.940984
1,0.962842,0.969399,0.969399,0.92947
1,0.957377,0.961749,0.960656,0.950533
1,0.963934,0.984699,0.984699,0.941787
1,0.959563,0.968306,0.968306,0.939891
1,0.953005,0.965027,0.963934,0.924296
1,0.957377,0.970492,0.971585,0.944262
1,0.926776,0.946448,0.945355,0.925389
1,0.951913,0.960656,0.960656,0.930855
1,0.946448,0.961749,0.961749,0.938798
1,0.957377,0.961749,0.962842,0.919126
1,0.951913,0.949727,0.95082,0.936321
1,0.951913,0.971585,0.971585,0.933333
1,0.962842,0.967213,0.96612,0.944262
1,0.963934,0.968306,0.968306,0.930855
1,0.965027,0.967213,0.967213,0.948059
1,0.956284,0.954098,0.953005,0.926776
1,0.95082,0.949727,0.947541,0.936612
1,0.968306,0.980328,0.980328,0.947541
1,0.95847,0.969399,0.969399,0.925389
1,0.965027,0.97377,0.974863,0.948059
1,0.945355,0.953005,0.953005,0.915847
1,0.938798,0.956284,0.955191,0.897268
1,0.95082,0.960656,0.960656,0.915847
1,0.956284,0.967213,0.967213,0.938508
1,0.95847,0.95847,0.95847,0.921017
1,0.938798,0.944262,0.944262,0.928669
1,0.962842,0.969399,0.969399,0.931949
1,0.960656,0.953005,0.951913,0.930055
1,0.962842,0.981421,0.982514,0.942077
1,0.969399,0.981421,0.981421,0.934135
1,0.954098,0.965027,0.965027,0.925683
1,0.96612,0.965027,0.965027,0.942881
1,0.946448,0.965027,0.965027,0.914458
1,0.946448,0.96612,0.96612,0.904619
1,0.965027,0.983607,0.982514,0.939601
1,0.966931,0.971304,0.971304,0.928376
1,0.951913,0.956284,0.956284,0.945355
1,0.95847,0.962842,0.962842,0.936612
1,0.939891,0.954098,0.951913,0.911178
1,0.975956,0.971585,0.970492,0.959279
1,0.956284,0.949727,0.945355,0.925096
1,0.945355,0.95847,0.957377,0.921311
1,0.955191,0.977049,0.977049,0.924802
1,0.960656,0.962842,0.962842,0.934135
1,0.957377,0.980328,0.980328,0.923497
1,0.955191,0.969399,0.969399,0.926483
1,0.962842,0.962842,0.963934,0.942881
1,0.977049,0.980328,0.980328,0.954906
1,0.961749,0.97377,0.974863,0.934426
1,0.949727,0.968306,0.968306,0.92211
1,0.959563,0.965027,0.965027,0.911677
1,0.953005,0.970492,0.968306,0.938731
1,0.946448,0.963934,0.959563,0.919924
1,0.981421,0.974863,0.975956,0.939891
1,0.961749,0.961749,0.961749,0.925389
1,0.953005,0.949727,0.947541,0.930055
1,0.971585,0.951913,0.95082,0.955428
1,0.975956,0.986885,0.986885,0.954906
1,0.947541,0.962842,0.962842,0.935519
1,0.945355,0.956284,0.957377,0.941787
1,0.938798,0.954098,0.955191,0.926483
1,0.945355,0.947541,0.947541,0.911475
1,0.948634,0.943169,0.942077,0.926483
1,0.971585,0.972678,0.972678,0.94616
1,0.962842,0.96612,0.96612,0.92459
1,0.968306,0.96612,0.967213,0.933042
1,0.957377,0.961749,0.961749,0.934937
1,0.956284,0.969399,0.969399,0.938798
1,0.956284,0.978142,0.978142,0.925683
1,0.955191,0.969399,0.969399,0.942881
1,0.945355,0.954098,0.955191,0.938218
1,0.95847,0.978142,0.978142,0.92459
1,0.969399,0.986885,0.986885,0.935519
1,0.948634,0.967213,0.967213,0.927869
1,0.974863,0.981421,0.982514,0.955999
1,0.945355,0.935519,0.935519,0.92211
1,0.944262,0.968306,0.96612,0.925683
1,0.956284,0.961749,0.960656,0.936321
1,0.95082,0.949727,0.95082,0.930055
1,0.963934,0.963934,0.962842,0.925683
1,0.960656,0.96612,0.967213,0.938798
1,0.969399,0.970492,0.969399,0.953813
1,0.960656,0.969399,0.967213,0.910085
1,0.955191,0.971585,0.971585,0.927869
1,0.96612,0.972678,0.972678,0.925389
1,0.971585,0.977049,0.978142,0.947253
1,0.95847,0.965027,0.963934,0.938508
1,0.971585,0.982514,0.982514,0.940984
1,0.965027,0.962842,0.961749,0.938508
1,0.959563,0.970492,0.969399,0.926483
1,0.947541,0.962842,0.962842,0.919924
1,0.967213,0.96612,0.963934,0.910583
1,0.951913,0.971585,0.971585,0.940694
1,0.953005,0.962842,0.960656,0.922404
1,0.957377,0.96612,0.967213,0.932459
1,0.95082,0.969399,0.968306,0.926776
1,0.975956,0.99235,0.99235,0.944262
1,0.946448,0.960656,0.95847,0.926776
1,0.962842,0.982514,0.983607,0.931148
1,0.971585,0.980328,0.981421,0.945872
1,0.95082,0.971585,0.971585,0.93275
1,0.939891,0.96612,0.965027,0.882755
1,0.945355,0.956284,0.956284,0.915847
1,0.963934,0.969399,0.969399,0.939601
1,0.938798,0.95847,0.95847,0.914161
1,0.940984,0.957377,0.957377,0.90929
1,0.978142,0.984699,0.984699,0.945584
1,0.965027,0.972678,0.972678,0.95082
1,0.972678,0.979235,0.979235,0.936031
1,0.956284,0.969399,0.969399,0.939601
1,0.965027,0.97377,0.972678,0.925389
1,0.969399,0.985792,0.985792,0.954906
1,0.957377,0.960656,0.960656,0.94944
1,0.949727,0.949727,0.949727,0.906805
1,0.946448,0.965027,0.965027,0.928962
1,0.946448,0.962842,0.961749,0.922614
1,0.939891,0.95082,0.95082,0.913364
1,0.957377,0.972678,0.97377,0.935228
1,0.96612,0.967213,0.96612,0.94944
1,0.947541,0.940984,0.939891,0.919924
1,0.949727,0.96612,0.96612,0.92947
1,0.968306,0.980328,0.977049,0.943974
1,0.967213,0.957377,0.955191,0.91883
1,0.954098,0.967213,0.967213,0.93224
1,0.971585,0.980328,0.980328,0.949153
1,0.945355,0.947541,0.947541,0.93224
1,0.95847,0.956284,0.956284,0.920219
1,0.959563,0.965027,0.96612,0.954098
1,0.955191,0.963934,0.962842,0.917146
1,0.953005,0.955191,0.955191,0.920722
1,0.944262,0.960656,0.960656,0.941498
1,0.963934,0.965027,0.963934,0.915551
1,0.95082,0.954098,0.955191,0.918535
1,0.940984,0.949727,0.949727,0.889314
1,0.963934,0.974863,0.974863,0.938798
1,0.966931,0.957092,0.957092,0.94449
1,0.955191,0.96612,0.96612,0.933333
1,0.955191,0.961749,0.961749,0.930855
1,0.954098,0.965027,0.965027,0.930855
1,0.946448,0.96612,0.96612,0.94616
1,0.955191,0.970492,0.970492,0.926776
1,0.960656,0.97377,0.972678,0.937124
1,0.951913,0.96612,0.967213,0.931148
1,0.944262,0.95847,0.95847,0.914161
1,0.957377,0.965027,0.965027,0.933042
1,0.953005,0.981421,0.980328,0.941498
1,0.957377,0.969399,0.969399,0.925389
1,0.951913,0.971585,0.971585,0.939601
1,0.967213,0.978142,0.978142,0.946448
1,0.927869,0.935519,0.934426,0.903825
1,0.980328,0.977049,0.977049,0.936321
1,0.947253,0.965838,0.965838,0.941498
1,0.960656,0.983607,0.983607,0.92459
1,0.967213,0.968306,0.96612,0.920219
1,0.94944,0.958185,0.958185,0.933042
1,0.949727,0.962842,0.961749,0.917146
1,0.961749,0.971585,0.971585,0.935519
1,0.970492,0.974863,0.97377,0.931148
1,0.96612,0.971585,0.971585,0.923203
1,0.965027,0.974863,0.974863,0.928962
1,0.951913,0.971585,0.970492,0.914161
1,0.963934,0.970492,0.970492,0.940984
1,0.955191,0.962842,0.962842,0.941209
1,0.972678,0.985792,0.985792,0.958185
1,0.937705,0.963934,0.965027,0.930055
1,0.947541,0.949727,0.949727,0.91883
1,0.962842,0.97377,0.97377,0.937928
1,0.947541,0.965027,0.96612,0.937705
1,0.956284,0.953005,0.95082,0.928962
1,0.968306,0.967213,0.967213,0.955999
1,0.953005,0.955191,0.954098,0.930563
1,0.951913,0.977049,0.978142,0.910085
1,0.967213,0.96612,0.967213,0.936612
1,0.949727,0.96612,0.96612,0.924296
1,0.943169,0.956284,0.956284,0.908693
1,0.959563,0.960656,0.959563,0.922909
1,0.95082,0.959563,0.959563,0.928669
1,0.947541,0.963934,0.965027,0.903825
1,0.979235,0.985792,0.985792,0.97021
1,0.975956,0.97377,0.971585,0.953527
1,0.953005,0.97377,0.974863,0.930855
1,0.95082,0.97377,0.972678,0.927869
1,0.95847,0.974863,0.974863,0.94616
1,0.97377,0.968306,0.968306,0.937415
1,0.95082,0.971585,0.968306,0.90929
1,0.970492,0.970492,0.970492,0.945355
1,0.977049,0.979235,0.979235,0.948347
1,0.95082,0.953005,0.951913,0.938508
1,0.96612,0.967213,0.96612,0.930055
1,0.960656,0.965027,0.965027,0.933552
1,0.946448,0.97377,0.97377,0.939891
1,0.951913,0.974863,0.974863,0.934135
1,0.968306,0.982514,0.982514,0.941498
1,0.942077,0.955191,0.955191,0.919126
1,0.981421,0.982514,0.981421,0.95082
1,0.970492,0.980328,0.980328,0.94616
1,0.959563,0.969399,0.969399,0.94944
1,0.955191,0.960656,0.960656,0.937415
1,0.961749,0.974863,0.97377,0.915847
1,0.974863,0.960656,0.959563,0.930055
1,0.954098,0.961749,0.961749,0.917441
1,0.944262,0.959563,0.95847,0.912271
1,0.977049,0.969399,0.970492,0.928669
1,0.947541,0.957377,0.956284,0.935449
1,0.944262,0.959563,0.95847,0.936031
1,0.962842,0.970492,0.971585,0.928669
1,0.936612,0.955191,0.955191,0.896175
1,0.961749,0.95847,0.957377,0.92947
1,0.949727,0.959563,0.959563,0.908992
1,0.939891,0.951913,0.951913,0.919126
1,0.979235,0.975956,0.975956,0.965555
1,0.954098,0.978142,0.978142,0.923708
1,0.946448,0.959563,0.959563,0.930855
1,0.956284,0.967213,0.967213,0.957092
1,0.949727,0.95847,0.95847,0.93224
1,0.96612,0.963934,0.962842,0.934426
1,0.953005,0.951913,0.951913,0.940694
1,0.959563,0.969399,0.969399,0.938798
1,0.949727,0.968306,0.967213,0.914458
1,0.93224,0.935519,0.935519,0.901339
1,0.971585,0.981421,0.981421,0.915551
1,0.956284,0.96612,0.96612,0.922404
1,0.959563,0.967213,0.967213,0.947541
1,0.962842,0.97377,0.974863,0.933042
1,0.969399,0.962842,0.959563,0.939891
1,0.960656,0.970492,0.970492,0.947541
1,0.948634,0.962842,0.962842,0.930563
1,0.953005,0.957377,0.957377,0.930055
1,0.953005,0.963934,0.961749,0.926776
1,0.960656,0.965027,0.965027,0.940694
1,0.943169,0.955191,0.955191,0.923708
1,0.943169,0.953005,0.954098,0.907104
1,0.940984,0.963934,0.963934,0.903825
1,0.942077,0.953005,0.953005,0.906011
1,0.969399,0.97377,0.97377,0.939311
1,0.95847,0.970492,0.970492,0.928962
1,0.956284,0.95082,0.95082,0.933552
1,0.965027,0.97377,0.97377,0.933333
1,0.971585,0.980328,0.980328,0.928962
1,0.953005,0.95847,0.956284,0.918535
1,0.937705,0.95847,0.959563,0.925683
1,0.962842,0.971585,0.971585,0.938798
1,0.947541,0.962842,0.960656,0.914458
1,0.951913,0.927869,0.927869,0.923708
1,0.960656,0.972678,0.972678,0.942881
1,0.942077,0.956284,0.956284,0.906506
1,0.967213,0.969399,0.969399,0.933844
1,0.960656,0.969399,0.969399,0.947541
1,0.960656,0.979235,0.979235,0.939891
1,0.937705,0.954098,0.954098,0.916644
1,0.920219,0.935519,0.933333,0.883848
1,0.946448,0.95082,0.947541,0.940405
1,0.961749,0.959563,0.959563,0.951913
1,0.971585,0.981421,0.981421,0.929762
1,0.928962,0.956284,0.956284,0.915551
1,0.978142,0.980328,0.980328,0.934135
1,0.97377,0.980328,0.981421,0.943974
1,0.925683,0.940984,0.939891,0.921311
1,0.951913,0.96612,0.96612,0.921815
1,0.965027,0.956284,0.954098,0.945355
1,0.963934,0.985792,0.985792,0.931657
1,0.947541,0.957377,0.956284,0.929762
1,0.968306,0.97377,0.97377,0.939311
1,0.969399,0.982514,0.983607,0.949727
1,0.967213,0.967213,0.967213,0.960372
1,0.961749,0.984699,0.984699,0.93275
1,0.937705,0.955191,0.953005,0.908097
1,0.947541,0.960656,0.959563,0.925683
1,0.955191,0.970492,0.970492,0.914161
1,0.953005,0.970492,0.969399,0.930563
1,0.965027,0.972678,0.972678,0.948634
1,0.953005,0.957377,0.957377,0.928962
1,0.955191,0.969399,0.969399,0.939601
1,0.977049,0.979235,0.979235,0.960088
1,0.97377,0.980328,0.980328,0.940984
1,0.960656,0.97377,0.97377,0.927576
1,0.956284,0.96612,0.963934,0.939601
1,0.939891,0.955191,0.954098,0.928669
1,0.945355,0.959563,0.959563,0.933333
1,0.943169,0.963934,0.963934,0.916644
1,0.962842,0.972678,0.972678,0.938218
1,0.956284,0.961749,0.961749,0.906805
1,0.946448,0.947541,0.945355,0.926189
1,0.970492,0.967213,0.965027,0.92459
1,0.959563,0.977049,0.977049,0.917737
1,0.945355,0.955191,0.954098,0.915254
1,0.969399,0.96612,0.96612,0.952147
1,0.971585,0.972678,0.972678,0.947541
1,0.928962,0.92459,0.92459,0.907898
1,0.961749,0.970492,0.970492,0.927576
1,0.977049,0.979235,0.979235,0.938798
1,0.978142,0.984699,0.985792,0.963934
1,0.971585,0.961749,0.961749,0.926189
1,0.959563,0.957377,0.957377,0.930855
1,0.948634,0.955191,0.954098,0.917737
1,0.949727,0.969399,0.969399,0.92211
1,0.968306,0.982514,0.982514,0.936321
1,0.960656,0.95847,0.95847,0.928962
1,0.937705,0.951913,0.951913,0.89478
