raw,N-std,U-std,z-std,E-std
0.923472,0.940433,0.947519,0.948868,0.945074
0.955716,0.952901,0.955798,0.957388,0.950176
0.96416,0.964403,0.962762,0.961398,0.963616
0.966894,0.972713,0.973263,0.973264,0.973967
0.965751,0.961438,0.964943,0.964082,0.959592
0.970018,0.971975,0.969459,0.968994,0.974407
0.973081,0.97091,0.970565,0.968929,0.970871
0.963933,0.965047,0.965427,0.964378,0.963824
0.968457,0.976145,0.975475,0.974926,0.978652
0.947817,0.945078,0.943894,0.941611,0.940804
0.944919,0.946953,0.944658,0.942612,0.945486
0.961118,0.964244,0.961747,0.960795,0.964342
0.920102,0.947202,0.945175,0.944645,0.943478
0.948862,0.945249,0.94779,0.947085,0.940804
0.939033,0.936802,0.94082,0.939123,0.939051
0.966275,0.962808,0.962386,0.961404,0.952654
0.945777,0.949815,0.950648,0.95072,0.947521
0.9614,0.969779,0.96853,0.968303,0.969421
0.968492,0.964417,0.962729,0.961932,0.959968
0.924836,0.935239,0.932055,0.93145,0.933812
0.974754,0.969833,0.969896,0.968383,0.965202
0.946459,0.926034,0.934143,0.935144,0.927267
0.941836,0.945029,0.943861,0.94493,0.951956
0.952466,0.959272,0.960485,0.958976,0.951724
0.95071,0.951583,0.954613,0.95392,0.940119
0.923494,0.937506,0.935019,0.933486,0.942862
0.961079,0.96169,0.960051,0.958492,0.956279
0.956396,0.961574,0.957842,0.957157,0.960485
0.957668,0.959964,0.96491,0.966477,0.958251
0.983266,0.973002,0.977032,0.976937,0.967478
0.940333,0.935918,0.939002,0.938769,0.932516
0.949452,0.959271,0.962627,0.961594,0.959068
0.968276,0.953098,0.954946,0.955004,0.947768
0.942667,0.938486,0.936543,0.935973,0.941386
0.936697,0.934237,0.93438,0.932668,0.940332
0.954987,0.964604,0.967554,0.967921,0.960952
0.961694,0.967108,0.966,0.965157,0.966682
0.921113,0.926359,0.925865,0.924359,0.923461
0.943007,0.939728,0.944155,0.941661,0.932817
0.952517,0.951651,0.954197,0.953175,0.953377
0.928307,0.933959,0.938043,0.938377,0.94319
0.970473,0.963537,0.967725,0.966981,0.961306
0.927874,0.916097,0.918287,0.917698,0.910908
0.947855,0.945986,0.952262,0.952135,0.941192
0.980344,0.973278,0.976446,0.976194,0.971083
0.939683,0.938666,0.938001,0.939337,0.94072
0.949906,0.966825,0.958702,0.957134,0.967213
0.961484,0.95626,0.960201,0.959134,0.953782
0.951318,0.955737,0.960449,0.959896,0.953833
0.952219,0.960531,0.960196,0.958729,0.960204
0.929717,0.929867,0.932503,0.931367,0.923194
0.92197,0.916554,0.913301,0.911323,0.922089
0.952729,0.960546,0.956479,0.956781,0.954664
0.957279,0.957397,0.954407,0.952438,0.955026
0.935764,0.942012,0.947505,0.948172,0.943239
0.946405,0.942244,0.941245,0.939622,0.94267
0.95572,0.945226,0.949781,0.950142,0.932882
0.963865,0.962306,0.961242,0.961155,0.964521
0.95253,0.949485,0.954242,0.952502,0.950626
0.952893,0.960304,0.954801,0.954919,0.961615
0.967673,0.953882,0.9546,0.95479,0.948912
0.961327,0.947911,0.950123,0.950823,0.947298
0.934145,0.946124,0.954201,0.954662,0.941778
0.968535,0.969889,0.970532,0.96911,0.967756
0.966076,0.962895,0.959451,0.959089,0.961747
0.971091,0.969191,0.968614,0.967586,0.963032
0.955931,0.968554,0.969075,0.968201,0.966262
0.969988,0.967609,0.968934,0.968524,0.963325
0.950681,0.951236,0.945517,0.943652,0.956429
0.95628,0.960016,0.958284,0.957403,0.961238
0.962621,0.96222,0.965999,0.965875,0.958894
0.958222,0.948387,0.946574,0.945448,0.952301
0.924231,0.94599,0.950067,0.949109,0.950007
0.969392,0.965736,0.965107,0.963098,0.957392
0.968658,0.969709,0.972002,0.971446,0.968228
0.878558,0.892089,0.894519,0.892754,0.892394
0.961171,0.955399,0.957063,0.957757,0.953293
0.960122,0.963642,0.962378,0.960229,0.961994
0.941749,0.922417,0.930447,0.930077,0.922995
0.922616,0.935084,0.932165,0.932815,0.933313
0.956679,0.96557,0.95892,0.957073,0.964618
0.939275,0.951596,0.947266,0.946291,0.944551
0.95583,0.95101,0.949723,0.949383,0.939471
0.944908,0.94982,0.952895,0.951718,0.950867
0.954665,0.955474,0.95078,0.94935,0.955485
0.902134,0.917964,0.926904,0.926006,0.91464
0.932143,0.950519,0.954567,0.952434,0.949596
0.945149,0.952235,0.947664,0.94543,0.951022
0.962769,0.967928,0.96608,0.965366,0.967783
0.906604,0.933267,0.933536,0.931971,0.936133
0.964632,0.952815,0.95429,0.953266,0.954362
