raw,N-std,U-std,z-std,E-std
0.744411,0.784117,0.778779,0.778111,0.784045
0.830163,0.809476,0.814147,0.811812,0.820996
0.768435,0.780113,0.776777,0.774775,0.778733
0.791792,0.787454,0.771438,0.769436,0.787687
0.843177,0.824825,0.823156,0.821822,0.836546
0.789122,0.807474,0.80714,0.804805,0.777602
0.78712,0.756423,0.754421,0.75709,0.756112
0.794461,0.823156,0.816483,0.816149,0.807509
0.731398,0.771104,0.766433,0.764431,0.774597
0.822155,0.836837,0.827828,0.828161,0.829732
0.854521,0.820487,0.821822,0.818819,0.80888
0.741074,0.741408,0.730397,0.731732,0.755007
0.839076,0.823156,0.82349,0.821154,0.810982
0.778677,0.823156,0.800801,0.799132,0.822626
0.780781,0.777444,0.764765,0.761428,0.783581
0.76977,0.787454,0.77711,0.77711,0.786847
0.799466,0.794461,0.793126,0.792125,0.783581
0.766433,0.788455,0.782115,0.780447,0.813987
0.773004,0.761428,0.752753,0.758091,0.74591
0.774107,0.765432,0.748081,0.750083,0.771157
0.776443,0.805138,0.798799,0.795462,0.79142
0.759092,0.760427,0.752085,0.751418,0.746976
0.722389,0.761428,0.752419,0.750083,0.754569
0.807474,0.780781,0.77344,0.772439,0.783944
0.782115,0.820821,0.80714,0.80714,0.802437
0.78712,0.788121,0.776443,0.775108,0.789518
0.741408,0.734735,0.726059,0.727394,0.719866
0.738739,0.781782,0.760761,0.760761,0.770079
0.809142,0.782115,0.773774,0.773106,0.777834
0.780781,0.805472,0.785452,0.782783,0.812255
0.696363,0.730063,0.722723,0.719386,0.72442
0.772439,0.777778,0.779446,0.778779,0.776137
0.763096,0.766099,0.764765,0.764431,0.765123
0.791124,0.822489,0.804137,0.798799,0.826239
0.776109,0.780781,0.786119,0.784451,0.782739
0.751084,0.758759,0.760761,0.759092,0.760267
0.760324,0.764097,0.765432,0.764765,0.763224
0.777778,0.777444,0.766767,0.766433,0.783378
0.751418,0.778111,0.775442,0.782449,0.778297
0.658992,0.668001,0.663997,0.663664,0.67223
0.781448,0.744745,0.760427,0.76343,0.721068
0.787788,0.802135,0.805472,0.80714,0.786614
0.815148,0.800467,0.775442,0.777778,0.800167
0.779112,0.753754,0.734735,0.732733,0.747664
0.805806,0.800467,0.804137,0.7998,0.768049
0.809142,0.822823,0.805472,0.804137,0.818523
0.782783,0.80981,0.808475,0.805806,0.782812
0.858859,0.859526,0.842843,0.840174,0.863246
0.771669,0.765766,0.76343,0.764097,0.78004
0.748081,0.762095,0.751752,0.752419,0.752692
0.783116,0.84351,0.837504,0.834501,0.848131
0.717718,0.730731,0.702703,0.703704,0.744908
0.708601,0.7334,0.721054,0.718385,0.733979
0.785786,0.7671,0.75709,0.758759,0.767176
0.834168,0.836503,0.834835,0.834168,0.845075
0.721054,0.724391,0.736403,0.736403,0.71797
0.794461,0.841175,0.851852,0.850851,0.825768
0.74464,0.742743,0.7334,0.731732,0.726089
0.783116,0.803804,0.789456,0.787788,0.808646
0.786787,0.780447,0.78712,0.78345,0.788718
0.782115,0.813146,0.805806,0.805806,0.816088
0.787788,0.798465,0.786787,0.787454,0.797063
0.788455,0.835169,0.824157,0.82349,0.827534
0.786119,0.814815,0.807474,0.805806,0.81008
0.846847,0.879546,0.871205,0.86987,0.872548
0.748415,0.776443,0.767768,0.770103,0.770978
0.734735,0.702703,0.692359,0.690023,0.692038
0.739072,0.781782,0.769102,0.768769,0.780244
0.847514,0.822155,0.816817,0.819152,0.811118
0.700367,0.749416,0.726059,0.720053,0.742657
0.78345,0.800467,0.795462,0.78979,0.798097
0.760761,0.803136,0.798131,0.79713,0.805641
0.795462,0.814815,0.809476,0.811144,0.823863
0.785118,0.796797,0.792793,0.790123,0.780345
0.80347,0.798465,0.776109,0.77344,0.807744
0.859193,0.873207,0.854521,0.855522,0.869732
0.791458,0.824491,0.812145,0.806139,0.805073
0.788789,0.818151,0.804137,0.806473,0.823196
0.769,0.82716,0.803804,0.804137,0.809746
0.822489,0.83984,0.84351,0.84351,0.845936
0.822391,0.821488,0.827828,0.82983,0.798197
0.737404,0.740741,0.7334,0.734067,0.768049
0.725726,0.725058,0.708041,0.710377,0.733767
0.826159,0.851518,0.837838,0.838172,0.830343
0.763764,0.742409,0.743744,0.743744,0.747997
0.685576,0.705706,0.695362,0.69703,0.711627
