raw,N-std,U-std,z-std,E-std
1,0.938939,0.954288,0.954288,0.921228
1,0.920587,0.9336,0.934268,0.902962
1,0.940941,0.955956,0.956623,0.921652
1,0.938605,0.950951,0.949616,0.908484
1,0.940607,0.954288,0.94995,0.92232
1,0.957958,0.972973,0.972639,0.9336
1,0.925592,0.944278,0.942609,0.901869
1,0.949616,0.95629,0.956957,0.911154
1,0.913914,0.937271,0.937604,0.894803
1,0.943944,0.960627,0.960627,0.922743
1,0.947281,0.954955,0.95362,0.914066
1,0.934935,0.936937,0.935936,0.922833
1,0.945946,0.945612,0.946613,0.937672
1,0.950617,0.959293,0.959626,0.912064
1,0.960294,0.969303,0.969636,0.939852
1,0.937604,0.952953,0.953954,0.911215
1,0.940941,0.948949,0.948615,0.924591
1,0.9336,0.952286,0.952286,0.923744
1,0.923257,0.942943,0.94361,0.910911
1,0.91992,0.931932,0.932933,0.908484
1,0.946947,0.964298,0.964298,0.922563
1,0.931598,0.945946,0.945612,0.912732
1,0.951618,0.974308,0.974641,0.93142
1,0.938939,0.950617,0.950284,0.914553
1,0.9336,0.950617,0.94995,0.927838
1,0.937271,0.945279,0.944945,0.907817
1,0.937938,0.951952,0.952619,0.906208
1,0.953287,0.963297,0.96363,0.946613
1,0.943277,0.953287,0.952619,0.917313
1,0.946613,0.957958,0.957958,0.920497
1,0.924925,0.944945,0.944611,0.923834
1,0.941608,0.946613,0.946613,0.896621
1,0.945612,0.952286,0.952286,0.935269
1,0.949283,0.962963,0.964631,0.923744
1,0.932266,0.956623,0.95629,0.912246
1,0.934601,0.93994,0.93994,0.904114
1,0.954288,0.957624,0.958292,0.930174
1,0.94995,0.95629,0.95629,0.916284
1,0.941275,0.954288,0.954288,0.911306
1,0.944945,0.954288,0.954288,0.91522
1,0.924925,0.930597,0.930264,0.905239
1,0.940607,0.964965,0.965632,0.921228
1,0.930264,0.935936,0.936937,0.895953
1,0.952619,0.965966,0.966967,0.920985
1,0.953287,0.9663,0.967968,0.9431
1,0.938605,0.942609,0.943277,0.927993
1,0.948615,0.956957,0.957624,0.929328
1,0.938605,0.951285,0.952286,0.906482
1,0.933267,0.950951,0.950951,0.911154
1,0.937271,0.944611,0.945946,0.927261
1,0.936515,0.949862,0.948528,0.919316
1,0.946947,0.955289,0.955622,0.925836
1,0.949616,0.959626,0.957624,0.927904
1,0.915916,0.934268,0.932933,0.91173
1,0.939273,0.954288,0.952953,0.923744
1,0.934268,0.940941,0.941275,0.920741
1,0.951618,0.960294,0.961628,0.942099
1,0.94361,0.951285,0.951285,0.911306
1,0.943944,0.961295,0.961628,0.927505
1,0.951952,0.961962,0.961295,0.938517
1,0.948949,0.959626,0.960961,0.931086
1,0.945946,0.944611,0.944945,0.913156
1,0.938605,0.956957,0.958625,0.919586
1,0.953954,0.960627,0.95996,0.927505
1,0.931598,0.954288,0.951618,0.920317
1,0.946525,0.949862,0.948528,0.92766
1,0.953954,0.959626,0.958625,0.942609
1,0.943944,0.957624,0.957958,0.927749
1,0.930264,0.947614,0.950284,0.90903
1,0.948615,0.958959,0.959626,0.906117
1,0.960294,0.958959,0.958625,0.925503
1,0.946613,0.96363,0.96363,0.927057
1,0.956957,0.960627,0.95996,0.929751
1,0.90624,0.932599,0.932599,0.886275
1,0.944278,0.968302,0.967634,0.925079
1,0.94361,0.954955,0.955622,0.929418
1,0.949283,0.954955,0.954621,0.924566
1,0.936603,0.936937,0.937604,0.89829
1,0.945612,0.969303,0.971638,0.945015
1,0.943944,0.955622,0.955289,0.916555
1,0.94628,0.955622,0.955622,0.91164
1,0.928262,0.940607,0.941275,0.912641
1,0.948282,0.959626,0.95996,0.936426
1,0.941608,0.94995,0.951618,0.927904
1,0.936937,0.942943,0.94361,0.932087
1,0.924591,0.939606,0.940274,0.903963
1,0.933267,0.948949,0.949283,0.914581
1,0.943277,0.953954,0.95362,0.918495
1,0.949283,0.960294,0.960294,0.919559
1,0.935602,0.95629,0.952619,0.901719
1,0.950617,0.956957,0.957624,0.930997
1,0.950196,0.966881,0.966547,0.939763
1,0.952619,0.963297,0.962963,0.937005
1,0.937938,0.953954,0.955289,0.908575
